品番,SKU品番,カラーコード,サイズコード,商品名,販売計画No,開始日時,終了日時,ステータス,価格（%）,プランアイコンID1,プランアイコンID2,プランアイコンID3,発送予定日
cr24ss03033,cr24ss03033-34-02,34,02,ダブルブレストツイルジャケット,1,"2024-03-02 22:00","2024-05-15 21:00",3,,3,,,
cr24ss03033,cr24ss03033-34-02,34,02,ダブルブレストツイルジャケット,2,"2024-05-15 21:00","2028-01-01 00:00",3,,,,,
cr24ss03033,cr24ss03033-34-02,34,02,ダブルブレストツイルジャケット,3,,,,,,,,
cr24ss03033,cr24ss03033-34-02,34,02,ダブルブレストツイルジャケット,4,,,,,,,,
cr24ss03033,cr24ss03033-34-03,34,03,ダブルブレストツイルジャケット,0,"2024-02-21 21:00","2024-03-02 22:00",1,,1,,,
cr24ss03033,cr24ss03033-34-03,34,03,ダブルブレストツイルジャケット,1,"2024-03-02 22:00","2024-05-15 21:00",3,,3,,,
cr24ss03033,cr24ss03033-34-03,34,03,ダブルブレストツイルジャケット,2,"2024-05-15 21:00","2028-01-01 00:00",3,,,,,
cr24ss03033,cr24ss03033-34-03,34,03,ダブルブレストツイルジャケット,3,,,,,,,,
cr24ss03033,cr24ss03033-34-03,34,03,ダブルブレストツイルジャケット,4,,,,,,,,
cr24ss03033,cr24ss03033-70-01,70,01,ダブルブレストツイルジャケット,0,"2024-02-21 21:00","2024-03-02 22:00",1,,1,,,
cr24ss03033,cr24ss03033-70-01,70,01,ダブルブレストツイルジャケット,1,"2024-03-02 22:00","2024-05-15 21:00",3,,3,,,
cr24ss03033,cr24ss03033-70-01,70,01,ダブルブレストツイルジャケット,2,"2024-05-15 21:00","2028-01-01 00:00",3,,,,,
cr24ss03033,cr24ss03033-70-01,70,01,ダブルブレストツイルジャケット,3,,,,,,,,
cr24ss03033,cr24ss03033-70-01,70,01,ダブルブレストツイルジャケット,4,,,,,,,,
cr24ss03033,cr24ss03033-70-02,70,02,ダブルブレストツイルジャケット,0,"2024-02-21 21:00","2024-03-02 22:00",1,,1,,,
cr24ss03033,cr24ss03033-70-02,70,02,ダブルブレストツイルジャケット,1,"2024-03-02 22:00","2024-05-15 21:00",3,,3,,,
cr24ss03033,cr24ss03033-70-02,70,02,ダブルブレストツイルジャケット,2,"2024-05-15 21:00","2028-01-01 00:00",3,,,,,
cr24ss03033,cr24ss03033-70-02,70,02,ダブルブレストツイルジャケット,3,,,,,,,,
cr24ss03033,cr24ss03033-70-02,70,02,ダブルブレストツイルジャケット,4,,,,,,,,
cr24ss03033,cr24ss03033-70-03,70,03,ダブルブレストツイルジャケット,0,"2024-02-21 21:00","2024-03-02 22:00",1,,1,,,
cr24ss03033,cr24ss03033-70-03,70,03,ダブルブレストツイルジャケット,1,"2024-03-02 22:00","2024-05-15 21:00",3,,3,,,
cr24ss03033,cr24ss03033-70-03,70,03,ダブルブレストツイルジャケット,2,"2024-05-15 21:00","2028-01-01 00:00",3,,,,,
cr24ss03033,cr24ss03033-70-03,70,03,ダブルブレストツイルジャケット,3,,,,,,,,
cr24ss03033,cr24ss03033-70-03,70,03,ダブルブレストツイルジャケット,4,,,,,,,,
cr24ss01022,cr24ss01022-05-01,05,01,ドレープステンカラーコート,0,"2024-02-21 21:00","2024-03-02 22:00",1,,1,,,
cr24ss01022,cr24ss01022-05-01,05,01,ドレープステンカラーコート,1,"2024-03-02 22:00","2024-05-15 21:00",3,,3,,,
cr24ss01022,cr24ss01022-05-01,05,01,ドレープステンカラーコート,2,"2024-05-15 21:00","2028-01-01 00:00",3,,,,,
cr24ss01022,cr24ss01022-05-01,05,01,ドレープステンカラーコート,3,,,,,,,,
cr24ss01022,cr24ss01022-05-01,05,01,ドレープステンカラーコート,4,,,,,,,,
cr24ss01022,cr24ss01022-05-02,05,02,ドレープステンカラーコート,0,"2024-02-21 21:00","2024-03-02 22:00",1,,1,,,
cr24ss01022,cr24ss01022-05-02,05,02,ドレープステンカラーコート,1,"2024-03-02 22:00","2024-05-15 21:00",3,,3,,,
cr24ss01022,cr24ss01022-05-02,05,02,ドレープステンカラーコート,2,"2024-05-15 21:00","2028-01-01 00:00",3,,,,,
cr24ss01022,cr24ss01022-05-02,05,02,ドレープステンカラーコート,3,,,,,,,,
cr24ss01022,cr24ss01022-05-02,05,02,ドレープステンカラーコート,4,,,,,,,,
cr24ss01022,cr24ss01022-05-03,05,03,ドレープステンカラーコート,0,"2024-02-21 21:00","2024-03-02 22:00",1,,1,,,
cr24ss01022,cr24ss01022-05-03,05,03,ドレープステンカラーコート,1,"2024-03-02 22:00","2024-05-15 21:00",3,,3,,,
cr24ss01022,cr24ss01022-05-03,05,03,ドレープステンカラーコート,2,"2024-05-15 21:00","2028-01-01 00:00",3,,,,,
cr24ss01022,cr24ss01022-05-03,05,03,ドレープステンカラーコート,3,,,,,,,,
cr24ss01022,cr24ss01022-05-03,05,03,ドレープステンカラーコート,4,,,,,,,,
cr23aw11005,cr23aw11005-09-01,09,01,ウォッシャブルフレアパンツ,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw11005,cr23aw11005-09-01,09,01,ウォッシャブルフレアパンツ,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw11005,cr23aw11005-09-01,09,01,ウォッシャブルフレアパンツ,2,,,,,,,,
cr23aw11005,cr23aw11005-09-01,09,01,ウォッシャブルフレアパンツ,3,,,,,,,,
cr23aw11005,cr23aw11005-09-01,09,01,ウォッシャブルフレアパンツ,4,,,,,,,,
cr23aw11005,cr23aw11005-09-02,09,02,ウォッシャブルフレアパンツ,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw11005,cr23aw11005-09-02,09,02,ウォッシャブルフレアパンツ,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw11005,cr23aw11005-09-02,09,02,ウォッシャブルフレアパンツ,2,,,,,,,,
cr23aw11005,cr23aw11005-09-02,09,02,ウォッシャブルフレアパンツ,3,,,,,,,,
cr23aw11005,cr23aw11005-09-02,09,02,ウォッシャブルフレアパンツ,4,,,,,,,,
cr23aw11005,cr23aw11005-09-03,09,03,ウォッシャブルフレアパンツ,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw11005,cr23aw11005-09-03,09,03,ウォッシャブルフレアパンツ,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw11005,cr23aw11005-09-03,09,03,ウォッシャブルフレアパンツ,2,,,,,,,,
cr23aw11005,cr23aw11005-09-03,09,03,ウォッシャブルフレアパンツ,3,,,,,,,,
cr23aw11005,cr23aw11005-09-03,09,03,ウォッシャブルフレアパンツ,4,,,,,,,,
cr23aw11005,cr23aw11005-36-01,36,01,ウォッシャブルフレアパンツ,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw11005,cr23aw11005-36-01,36,01,ウォッシャブルフレアパンツ,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw11005,cr23aw11005-36-01,36,01,ウォッシャブルフレアパンツ,2,,,,,,,,
cr23aw11005,cr23aw11005-36-01,36,01,ウォッシャブルフレアパンツ,3,,,,,,,,
cr23aw11005,cr23aw11005-36-01,36,01,ウォッシャブルフレアパンツ,4,,,,,,,,
cr23aw11005,cr23aw11005-36-02,36,02,ウォッシャブルフレアパンツ,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw11005,cr23aw11005-36-02,36,02,ウォッシャブルフレアパンツ,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw11005,cr23aw11005-36-02,36,02,ウォッシャブルフレアパンツ,2,,,,,,,,
cr23aw11005,cr23aw11005-36-02,36,02,ウォッシャブルフレアパンツ,3,,,,,,,,
cr23aw11005,cr23aw11005-36-02,36,02,ウォッシャブルフレアパンツ,4,,,,,,,,
cr23aw11005,cr23aw11005-36-03,36,03,ウォッシャブルフレアパンツ,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw11005,cr23aw11005-36-03,36,03,ウォッシャブルフレアパンツ,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw11005,cr23aw11005-36-03,36,03,ウォッシャブルフレアパンツ,2,,,,,,,,
cr23aw11005,cr23aw11005-36-03,36,03,ウォッシャブルフレアパンツ,3,,,,,,,,
cr23aw11005,cr23aw11005-36-03,36,03,ウォッシャブルフレアパンツ,4,,,,,,,,
cr23aw09016,cr23aw09016-01-01,01,01,ブークレークルーネックニット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw09016,cr23aw09016-01-01,01,01,ブークレークルーネックニット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw09016,cr23aw09016-01-01,01,01,ブークレークルーネックニット,2,,,,,,,,
cr23aw09016,cr23aw09016-01-01,01,01,ブークレークルーネックニット,3,,,,,,,,
cr23aw09016,cr23aw09016-01-01,01,01,ブークレークルーネックニット,4,,,,,,,,
cr23aw09016,cr23aw09016-01-02,01,02,ブークレークルーネックニット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw09016,cr23aw09016-01-02,01,02,ブークレークルーネックニット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw09016,cr23aw09016-01-02,01,02,ブークレークルーネックニット,2,,,,,,,,
cr23aw09016,cr23aw09016-01-02,01,02,ブークレークルーネックニット,3,,,,,,,,
cr23aw09016,cr23aw09016-01-02,01,02,ブークレークルーネックニット,4,,,,,,,,
cr23aw09016,cr23aw09016-10-01,10,01,ブークレークルーネックニット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw09016,cr23aw09016-10-01,10,01,ブークレークルーネックニット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw09016,cr23aw09016-10-01,10,01,ブークレークルーネックニット,2,,,,,,,,
cr23aw09016,cr23aw09016-10-01,10,01,ブークレークルーネックニット,3,,,,,,,,
cr23aw09016,cr23aw09016-10-01,10,01,ブークレークルーネックニット,4,,,,,,,,
cr23aw09016,cr23aw09016-10-02,10,02,ブークレークルーネックニット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw09016,cr23aw09016-10-02,10,02,ブークレークルーネックニット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw09016,cr23aw09016-10-02,10,02,ブークレークルーネックニット,2,,,,,,,,
cr23aw09016,cr23aw09016-10-02,10,02,ブークレークルーネックニット,3,,,,,,,,
cr23aw09016,cr23aw09016-10-02,10,02,ブークレークルーネックニット,4,,,,,,,,
cr23aw09016,cr23aw09016-68-01,68,01,ブークレークルーネックニット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw09016,cr23aw09016-68-01,68,01,ブークレークルーネックニット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw09016,cr23aw09016-68-01,68,01,ブークレークルーネックニット,2,,,,,,,,
cr23aw09016,cr23aw09016-68-01,68,01,ブークレークルーネックニット,3,,,,,,,,
cr23aw09016,cr23aw09016-68-01,68,01,ブークレークルーネックニット,4,,,,,,,,
cr23aw09016,cr23aw09016-68-02,68,02,ブークレークルーネックニット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw09016,cr23aw09016-68-02,68,02,ブークレークルーネックニット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw09016,cr23aw09016-68-02,68,02,ブークレークルーネックニット,2,,,,,,,,
cr23aw09016,cr23aw09016-68-02,68,02,ブークレークルーネックニット,3,,,,,,,,
cr23aw09016,cr23aw09016-68-02,68,02,ブークレークルーネックニット,4,,,,,,,,
cr23aw05003,cr23aw05003-09-01,09,01,スタンドカラーダウンジャケット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw05003,cr23aw05003-09-01,09,01,スタンドカラーダウンジャケット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw05003,cr23aw05003-09-01,09,01,スタンドカラーダウンジャケット,2,,,,,,,,
cr23aw05003,cr23aw05003-09-01,09,01,スタンドカラーダウンジャケット,3,,,,,,,,
cr23aw05003,cr23aw05003-09-01,09,01,スタンドカラーダウンジャケット,4,,,,,,,,
cr23aw05003,cr23aw05003-09-02,09,02,スタンドカラーダウンジャケット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw05003,cr23aw05003-09-02,09,02,スタンドカラーダウンジャケット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw05003,cr23aw05003-09-02,09,02,スタンドカラーダウンジャケット,2,,,,,,,,
cr23aw05003,cr23aw05003-09-02,09,02,スタンドカラーダウンジャケット,3,,,,,,,,
cr23aw05003,cr23aw05003-09-02,09,02,スタンドカラーダウンジャケット,4,,,,,,,,
cr23aw05003,cr23aw05003-04-01,04,01,スタンドカラーダウンジャケット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw05003,cr23aw05003-04-01,04,01,スタンドカラーダウンジャケット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw05003,cr23aw05003-04-01,04,01,スタンドカラーダウンジャケット,2,,,,,,,,
cr23aw05003,cr23aw05003-04-01,04,01,スタンドカラーダウンジャケット,3,,,,,,,,
cr23aw05003,cr23aw05003-04-01,04,01,スタンドカラーダウンジャケット,4,,,,,,,,
cr23aw05003,cr23aw05003-04-02,04,02,スタンドカラーダウンジャケット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw05003,cr23aw05003-04-02,04,02,スタンドカラーダウンジャケット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw05003,cr23aw05003-04-02,04,02,スタンドカラーダウンジャケット,2,,,,,,,,
cr23aw05003,cr23aw05003-04-02,04,02,スタンドカラーダウンジャケット,3,,,,,,,,
cr23aw05003,cr23aw05003-04-02,04,02,スタンドカラーダウンジャケット,4,,,,,,,,
cr23aw05003,cr23aw05003-67-01,67,01,スタンドカラーダウンジャケット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw05003,cr23aw05003-67-01,67,01,スタンドカラーダウンジャケット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw05003,cr23aw05003-67-01,67,01,スタンドカラーダウンジャケット,2,,,,,,,,
cr23aw05003,cr23aw05003-67-01,67,01,スタンドカラーダウンジャケット,3,,,,,,,,
cr23aw05003,cr23aw05003-67-01,67,01,スタンドカラーダウンジャケット,4,,,,,,,,
cr23aw05003,cr23aw05003-67-02,67,02,スタンドカラーダウンジャケット,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw05003,cr23aw05003-67-02,67,02,スタンドカラーダウンジャケット,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw05003,cr23aw05003-67-02,67,02,スタンドカラーダウンジャケット,2,,,,,,,,
cr23aw05003,cr23aw05003-67-02,67,02,スタンドカラーダウンジャケット,3,,,,,,,,
cr23aw05003,cr23aw05003-67-02,67,02,スタンドカラーダウンジャケット,4,,,,,,,,
cr23aw01002,cr23aw01002-36-01,36,01,ビッグカラーミディコート,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw01002,cr23aw01002-36-01,36,01,ビッグカラーミディコート,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw01002,cr23aw01002-36-01,36,01,ビッグカラーミディコート,2,,,,,,,,
cr23aw01002,cr23aw01002-36-01,36,01,ビッグカラーミディコート,3,,,,,,,,
cr23aw01002,cr23aw01002-36-01,36,01,ビッグカラーミディコート,4,,,,,,,,
cr23aw01002,cr23aw01002-36-02,36,02,ビッグカラーミディコート,0,"2023-11-08 19:30","2023-11-18 21:00",1,,1,,,
cr23aw01002,cr23aw01002-36-02,36,02,ビッグカラーミディコート,1,"2023-11-18 21:00","2030-11-18 21:00",3,,,,,
cr23aw01002,cr23aw01002-36-02,36,02,ビッグカラーミディコート,2,,,,,,,,
cr23aw01002,cr23aw01002-36-02,36,02,ビッグカラーミディコート,3,,,,,,,,
cr23aw01002,cr23aw01002-36-02,36,02,ビッグカラーミディコート,4,,,,,,,,
cr23aw14018,cr23aw14018-90-00,90,99,ツイストチェーンネックレス,0,"2023-10-21 21:00","2023-10-31 17:35",2,,2,,,2023-11-01
cr23aw14018,cr23aw14018-90-00,90,99,ツイストチェーンネックレス,1,"2023-10-31 17:35","2023-11-03 21:00",1,,1,2,,2024-01-11
cr23aw14018,cr23aw14018-90-00,90,99,ツイストチェーンネックレス,2,"2023-11-03 21:00","2023-11-05 23:59",2,,2,,,2024-01-11
cr23aw14018,cr23aw14018-90-00,90,99,ツイストチェーンネックレス,3,"2023-11-06 00:00","2027-01-01 00:00",3,,,,,
cr23aw14018,cr23aw14018-90-00,90,99,ツイストチェーンネックレス,4,,,,,,,,
cr23aw14018,cr23aw14018-91-00,91,99,ツイストチェーンネックレス,0,"2023-10-21 21:00","2023-11-02 16:00",2,,2,,,2023-11-01
cr23aw14018,cr23aw14018-91-00,91,99,ツイストチェーンネックレス,1,"2023-11-02 16:00","2023-11-03 21:00",1,,1,2,,2024-01-11
cr23aw14018,cr23aw14018-91-00,91,99,ツイストチェーンネックレス,2,"2023-11-03 21:00","2023-11-05 23:59",2,,2,,,2024-01-11
cr23aw14018,cr23aw14018-91-00,91,99,ツイストチェーンネックレス,3,"2023-11-06 00:00","2027-01-01 00:00",3,,,,,
cr23aw14018,cr23aw14018-91-00,91,99,ツイストチェーンネックレス,4,,,,,,,,
cr23aw18008,cr23aw18008-57-01,57,01,フロントフライニットワンピース,0,"2023-09-26 18:53","2023-10-21 21:00",1,,1,,,
cr23aw18008,cr23aw18008-57-01,57,01,フロントフライニットワンピース,1,"2023-10-21 21:00","2023-11-06 16:17",2,,,,,2023-11-01
cr23aw18008,cr23aw18008-57-01,57,01,フロントフライニットワンピース,2,"2023-11-06 16:17","2030-10-21 21:00",3,,,,,
cr23aw18008,cr23aw18008-57-01,57,01,フロントフライニットワンピース,3,,,,,,,,
cr23aw18008,cr23aw18008-57-01,57,01,フロントフライニットワンピース,4,,,,,,,,
cr23aw18008,cr23aw18008-57-02,57,02,フロントフライニットワンピース,0,"2023-09-26 18:53","2023-10-21 21:00",1,,1,,,
cr23aw18008,cr23aw18008-57-02,57,02,フロントフライニットワンピース,1,"2023-10-21 21:00","2023-11-06 16:17",2,,,,,
cr23aw18008,cr23aw18008-57-02,57,02,フロントフライニットワンピース,2,"2023-11-06 16:17","2030-10-21 21:00",3,,,,,
cr23aw18008,cr23aw18008-57-02,57,02,フロントフライニットワンピース,3,,,,,,,,
cr23aw18008,cr23aw18008-57-02,57,02,フロントフライニットワンピース,4,,,,,,,,
cr23aw18008,cr23aw18008-57-03,57,03,フロントフライニットワンピース,0,"2023-09-26 18:53","2023-10-21 21:00",1,,1,,,
cr23aw18008,cr23aw18008-57-03,57,03,フロントフライニットワンピース,1,"2023-10-21 21:00","2023-11-06 16:17",2,,,,,
cr23aw18008,cr23aw18008-57-03,57,03,フロントフライニットワンピース,2,"2023-11-06 16:17","2030-10-21 21:00",3,,,,,
cr23aw18008,cr23aw18008-57-03,57,03,フロントフライニットワンピース,3,,,,,,,,
cr23aw18008,cr23aw18008-57-03,57,03,フロントフライニットワンピース,4,,,,,,,,
cr23aw18008,cr23aw18008-08-01,08,01,フロントフライニットワンピース,0,"2023-09-26 18:53","2023-10-21 21:00",1,,1,,,
cr23aw18008,cr23aw18008-08-01,08,01,フロントフライニットワンピース,1,"2023-10-21 21:00","2023-11-06 16:17",2,,,,,
cr23aw18008,cr23aw18008-08-01,08,01,フロントフライニットワンピース,2,"2023-11-06 16:17","2030-10-21 21:00",3,,,,,
cr23aw18008,cr23aw18008-08-01,08,01,フロントフライニットワンピース,3,,,,,,,,
cr23aw18008,cr23aw18008-08-01,08,01,フロントフライニットワンピース,4,,,,,,,,
cr23aw18008,cr23aw18008-08-02,08,02,フロントフライニットワンピース,0,"2023-09-26 18:53","2023-10-21 21:00",1,,1,,,
cr23aw18008,cr23aw18008-08-02,08,02,フロントフライニットワンピース,1,"2023-10-21 21:00","2023-11-06 16:17",2,,,,,
cr23aw18008,cr23aw18008-08-02,08,02,フロントフライニットワンピース,2,"2023-11-06 16:17","2030-10-21 21:00",3,,,,,
cr23aw18008,cr23aw18008-08-02,08,02,フロントフライニットワンピース,3,,,,,,,,
cr23aw18008,cr23aw18008-08-02,08,02,フロントフライニットワンピース,4,,,,,,,,
cr23aw18008,cr23aw18008-08-03,08,03,フロントフライニットワンピース,0,"2023-09-26 18:53","2023-10-21 21:00",1,,1,,,
cr23aw18008,cr23aw18008-08-03,08,03,フロントフライニットワンピース,1,"2023-10-21 21:00","2023-11-06 16:17",2,,,,,
cr23aw18008,cr23aw18008-08-03,08,03,フロントフライニットワンピース,2,"2023-11-06 16:17","2030-10-21 21:00",3,,,,,
cr23aw18008,cr23aw18008-08-03,08,03,フロントフライニットワンピース,3,,,,,,,,
cr23aw18008,cr23aw18008-08-03,08,03,フロントフライニットワンピース,4,,,,,,,,
